"_id","price_start","price_end","house_area","flats_property_i","city_i","area_i","place_i","shi","ting","wei","floor_i","floor_zhu_i","lng","lat","deposit_ya","deposit_pay","s_jsf","s_gycs","s_znms","s_atm","s_dskd","s_zskf","s_fjqj","s_24hba","s_bjwx","s_sqhd","c_chuang","c_yigui","c_shuzhuo","c_kongtiao","c_canzhuo","c_nuanqi","c_tv","c_ranqi","c_wbl","c_dcl","c_rsq","c_xyj","c_bx","c_wifi","c_sf","c_cg","c_yyj","update_time_i"
2633,750,750,18,2,4,11,85,1,1,1,25,5,116.3071500000,40.0970200000,1,3,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1496592000
2634,2390,2390,14,1,4,12,75,3,1,1,31,27,116.4656700000,39.8765800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2635,1490,1490,10,1,4,11,85,3,1,1,8,4,116.3343700000,40.0757300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2636,2100,2100,25,1,4,11,85,3,1,1,20,7,116.3211600000,40.0681200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
2637,2000,2000,17,1,4,14,163,3,1,1,14,11,116.6419100000,39.9044600000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
2638,3600,3600,64,2,4,14,155,1,1,1,6,4,116.6388710000,39.8883220000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496073600
2639,2940,2940,19,1,4,12,166,3,1,1,25,16,116.4778300000,39.9082400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2640,5500,5500,35,2,4,12,138,1,1,1,13,12,116.3811100000,39.9802200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495987200
2641,2200,2200,26,2,4,14,80,3,1,1,29,16,116.6388710000,39.8883220000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2642,2500,2500,18,2,4,15,117,3,1,1,32,16,116.2835000000,40.0196500000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
2643,4700,4700,89,2,4,12,118,2,1,1,11,5,116.5428200000,40.0314700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
2644,4000,4000,85,2,4,12,109,2,1,1,15,7,116.5301000000,39.9652000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
2645,2750,2750,19,1,4,15,98,3,1,1,8,5,116.3186400000,40.0556000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
2646,2500,2500,20,2,4,12,149,1,1,1,1,1,116.5540800000,39.9084400000,1,3,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1496592000
2647,1560,1560,25,1,4,11,125,3,1,2,6,3,116.3717200000,40.0831800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
2648,4066,4066,59,2,4,11,85,1,1,1,6,4,116.5017000000,39.8111900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2649,4860,4860,80,2,4,11,85,2,1,1,25,19,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
2650,2499,2499,26,2,4,12,92,1,1,1,1,1,116.5540800000,39.9084400000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496592000
2651,4500,4500,80,2,4,11,85,2,1,1,20,10,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2652,1800,1800,25,2,4,11,79,4,1,2,6,6,116.3350800000,40.0791200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
2653,3900,3900,90,2,4,12,140,2,2,1,20,19,116.5479000000,39.8452100000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
2654,4300,4300,60,2,4,13,207,1,1,1,18,3,116.3092300000,39.8624500000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495728000
2655,4800,4800,80,2,4,11,85,2,1,1,20,10,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2656,1800,1800,20,2,4,15,91,3,2,1,10,8,116.3426000000,40.0636800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2657,3000,3000,90,2,4,11,123,2,1,1,16,10,116.2839500000,40.1516000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
2658,1760,1760,20,1,4,11,125,3,1,1,18,6,116.3683800000,40.0758700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
2659,7500,7500,85,2,4,12,130,2,1,1,28,5,116.4995600000,39.9469800000,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494604800
2660,1799,1799,25,1,4,11,125,3,1,1,20,13,116.3770300000,40.0821400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2661,1600,1600,18,1,4,11,85,3,1,2,20,7,116.3211600000,40.0681200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
2662,5990,5990,110,2,4,11,125,3,1,1,16,9,116.3372200000,40.0709700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
2663,1860,1860,20,1,4,11,85,3,1,2,11,3,116.3243800000,40.0688700000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1496160000
2664,1450,1450,16,2,4,11,125,3,1,1,16,11,116.1116000000,40.1002900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1496592000
2665,3400,3400,45,2,4,11,85,1,1,1,15,6,116.3250300000,40.0766000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
2666,2599,2599,26,2,4,11,85,3,1,2,6,5,116.3626300000,40.0871400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494086400
2667,3000,3000,19,2,4,13,113,3,1,1,6,3,116.4354800000,39.8464700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
2668,1490,1490,16,2,4,14,103,3,1,1,16,14,116.6321000000,39.8929100000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
2669,750,750,18,2,4,15,98,1,1,1,25,5,116.2954000000,40.1456700000,1,3,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1496592000
2670,4000,4000,89,2,4,12,109,2,1,1,29,19,116.5217300000,39.9241900000,1,3,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496678400
2671,1850,1850,14,1,4,15,116,3,1,1,6,4,116.3201200000,40.0322000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2672,1980,1980,14,1,4,15,98,3,1,1,16,9,116.3167000000,40.0614900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495468800
2673,1900,1900,20,1,4,15,91,3,2,1,10,3,116.3426000000,40.0636800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2695,1000,1000,26,2,4,12,109,1,1,1,2,2,116.6019870000,39.9485380000,1,3,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1496764800
2696,700,700,20,2,4,11,125,1,1,1,14,4,116.2805600000,40.2067000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1496764800
2697,2100,2100,25,1,4,11,85,3,1,1,6,3,116.5017000000,39.8111900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
2698,1380,1380,12,1,4,12,109,3,1,1,22,8,116.4944000000,39.9339400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494086400
2699,2500,2500,25,2,4,12,92,1,1,1,1,1,116.5540800000,39.9084400000,1,3,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1496764800
2700,1490,1490,16,1,4,15,81,3,1,1,10,6,116.2564400000,40.0555200000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1494950400
2701,1500,1500,25,1,4,15,81,3,1,1,16,9,116.2564400000,40.0555200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1496246400
2702,2550,2550,14,1,4,12,97,3,1,1,15,5,116.4174800000,40.0206700000,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
2703,1560,1560,25,1,4,11,85,3,1,1,10,8,116.3770300000,40.0821400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
2704,2350,2350,20,1,4,12,132,3,1,1,28,27,116.4349700000,39.9916300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
2705,2100,2100,25,1,4,12,84,3,1,1,6,3,116.5217300000,39.8898600000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
2706,1300,1300,30,2,4,13,233,1,1,1,3,2,116.2019220000,39.8612860000,1,3,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1496764800
2707,5600,5600,54,2,4,15,87,1,1,1,10,7,116.3159600000,40.0241800000,1,3,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1494864000
2708,3980,3980,102,1,4,12,109,3,1,1,29,15,116.5345220000,39.9644080000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496764800
2715,2800,3000,25,1,4,16,82,1,1,1,0,0,116.5111800000,39.7974700000,1,3,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1496851200
2716,1980,1980,18,1,4,11,79,3,1,1,30,11,116.3115100000,40.0654800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493913600
2717,2190,2190,18,1,4,15,117,3,1,1,15,8,116.2835000000,40.0196500000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1495123200
2718,1950,1950,20,1,4,11,79,3,1,1,28,21,116.3097900000,40.0687400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494000000
2719,1890,1890,20,1,4,15,81,3,1,1,10,5,116.2564400000,40.0555200000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1494864000
2720,3500,3500,55,2,4,15,81,1,1,1,9,3,116.2370300000,40.0859400000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1495209600
2721,3500,3500,55,1,4,15,81,1,1,1,13,12,116.2353500000,40.0841800000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1495123200
2722,2000,2000,18,1,4,12,94,4,1,1,20,5,116.4349700000,39.9916300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
2723,2380,2380,16,1,4,12,152,3,1,1,9,6,116.4835900000,39.8929700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2729,2800,2800,28,1,4,12,94,3,1,1,24,10,116.3484600000,40.0400600000,1,3,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1496505600
2730,2080,2080,16,1,4,15,98,2,1,1,34,12,116.3167000000,40.0614900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1495123200
2731,1450,1450,15,1,4,11,85,3,1,2,6,6,116.3626300000,40.0871400000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494000000
2732,1650,1650,13,1,4,12,112,3,1,1,14,5,116.5217300000,39.9241900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
2733,1980,1980,20,1,4,15,98,3,1,1,32,13,116.3167000000,40.0614900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493136000
2734,1650,1650,20,1,4,14,105,3,1,1,25,1,116.6775100000,39.8950300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494432000
2735,2000,2000,17,1,4,13,190,3,1,1,15,3,116.3200200000,39.8435700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
2736,1580,1580,15,1,4,15,81,3,1,1,15,5,116.2370300000,40.0859400000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1494086400
2737,1980,1980,18,1,4,11,79,3,1,1,30,5,116.3115100000,40.0654800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493913600
2738,3350,3350,20,1,4,12,96,3,1,1,4,1,116.4396400000,40.0351400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
2739,2060,2060,13,1,4,12,112,3,1,1,28,5,116.6378000000,39.9269740000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1494691200
2740,1840,1840,19,1,4,11,85,3,1,1,21,7,116.3343700000,40.0757300000,1,3,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1495123200
2741,1900,1900,24,2,4,19,115,1,1,1,4,1,116.5690300000,40.1147400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496764800
2742,5390,5390,56,2,4,15,87,2,1,1,6,1,116.3159600000,40.0241800000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1495468800
2743,1860,1860,16,1,4,11,85,4,2,2,6,5,116.3336100000,40.0668500000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1496764800
2744,3400,3400,50,2,4,15,81,1,1,1,10,6,116.2564400000,40.0555200000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494259200
2745,1780,1780,20,1,4,15,98,3,1,1,33,11,116.3167000000,40.0614900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494864000
2746,2800,2800,32,1,4,11,79,3,1,2,15,5,116.3271600000,40.0683000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
2747,1050,1050,17,1,4,11,74,3,1,2,6,4,116.4666500000,40.1183200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2748,1800,1800,25,1,4,12,118,3,1,1,12,7,116.5462400000,40.0375500000,1,3,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1496678400
2749,2190,2190,18,1,4,15,87,3,1,1,13,7,116.3159600000,40.0241800000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1496160000
2750,1380,1380,13,1,4,16,93,3,1,1,34,16,116.2916000000,39.7239300000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496764800
2751,1580,1580,25,1,4,11,79,2,1,1,28,16,116.3115100000,40.0654800000,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493740800
2752,2600,2600,25,2,4,12,84,1,1,1,5,3,116.5677200000,39.9108000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496851200
2753,1580,1580,19,1,4,16,93,3,1,1,18,14,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496073600
2754,1390,1390,30,1,4,11,74,4,1,2,16,12,116.4666500000,40.1183200000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496851200
2755,1890,1890,22,2,4,15,81,3,1,1,15,3,116.2564400000,40.0555200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1495123200
2756,2490,2490,16,1,4,15,117,3,1,1,10,3,116.2847200000,40.0220400000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1496160000
2757,2000,2000,20,1,4,17,102,1,1,1,16,9,116.4248100000,39.8983100000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
2758,1990,1990,17,1,4,15,81,3,1,1,12,9,116.2308400000,40.0811000000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1495123200
2759,3200,3200,30,2,4,12,128,1,1,1,9,5,116.4646900000,39.8655200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496851200
2760,2100,2100,24,1,4,14,80,4,2,1,27,8,116.6388710000,39.8883220000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2762,1760,1760,25,1,4,11,85,3,1,1,6,3,116.3662500000,40.0841800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
2763,1890,1890,18,1,4,15,81,3,1,1,15,13,116.2308400000,40.0811000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493913600
2764,1500,1500,16,1,4,14,80,4,1,2,21,4,116.6388710000,39.8883220000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494259200
2765,1890,1890,23,1,4,15,81,3,1,1,15,1,116.2564400000,40.0555200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
2766,1900,1900,15,1,4,15,117,3,1,1,11,4,116.2714700000,40.0149300000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1494345600
2767,1000,1000,20,1,4,11,85,3,2,1,6,5,116.3320500000,40.0854400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
2768,3200,3200,30,1,4,12,132,3,1,1,28,24,116.4337100000,39.9818100000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
2769,2450,2450,17,1,4,12,95,3,1,1,9,6,116.4843200000,40.0008600000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
2770,2200,2200,23,1,4,12,77,3,1,1,22,15,116.5759200000,39.8929200000,1,3,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1494000000
2771,2300,2300,21,1,4,17,195,2,1,1,19,11,116.4299500000,39.8936800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494864000
2772,3500,3500,55,2,4,15,81,1,1,1,15,11,116.2308400000,40.0811000000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1494000000
2773,2750,2750,20,1,4,13,234,3,1,1,21,15,116.3610500000,39.8455700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
2774,3200,3200,32,2,4,12,128,1,1,1,9,5,116.4646900000,39.8655200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496764800
2775,2180,2180,20,1,4,11,79,4,1,1,32,9,116.3097900000,40.0687400000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1493913600
2776,2190,2190,15,1,4,15,117,3,1,1,12,7,116.2847200000,40.0220400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494086400
2777,1800,1800,20,1,4,11,85,3,2,1,20,7,116.3770300000,40.0821400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
2778,2000,2000,22,1,4,12,118,3,1,1,11,2,116.5462400000,40.0375500000,1,3,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1496764800
2779,2190,2190,17,1,4,15,98,3,1,1,12,6,116.3186400000,40.0556000000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1493913600
2780,1590,1590,16,1,4,11,85,3,1,1,25,15,116.3579700000,40.0841300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494777600
2781,1800,1800,13,1,4,15,117,3,1,1,10,7,116.2847200000,40.0220400000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1493913600
2782,2730,2730,19,1,4,12,136,3,1,1,31,15,116.5172200000,39.9288700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
2783,1690,1690,18,1,4,11,85,3,1,2,6,3,116.3110300000,39.9455600000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1496160000
2784,1980,1980,19,1,4,13,76,3,1,1,19,5,116.4146500000,39.8459300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496592000
2785,1280,1280,12,1,4,16,93,3,1,1,16,15,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496073600
2787,1550,1550,18,1,4,14,161,4,1,1,6,2,116.6853300000,39.8922800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495209600
2788,1000,1000,20,1,4,11,74,3,1,2,15,12,116.3423400000,40.1139800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496851200
2789,1840,1840,16,1,4,12,186,3,1,1,18,5,116.5217300000,39.9241900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494604800
2790,3250,3250,32,2,4,12,152,1,1,1,9,6,116.4591100000,39.8659000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496764800
2791,1680,1680,18,1,4,16,235,3,1,1,18,6,116.3113300000,39.6916600000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494432000
2792,1600,1600,15,1,4,14,78,3,1,1,20,6,116.6955800000,39.8665600000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1493308800
2793,1950,1950,20,1,4,11,79,3,1,2,16,7,116.3271600000,40.0683000000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1496851200
2794,4300,4300,85,2,4,12,118,2,1,1,11,11,116.5462400000,40.0375500000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1496678400
2795,1280,1280,12,1,4,16,93,3,1,1,27,18,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
